Folio CFI,Empacadora,Fecha expedición,Tipo,Oficial,Folio RPV,Tercero especialista,Tercería,Producto,Variedad,Transporte,Cantidad,Uni. Medida,Mpio. Origen,País Destino,Estado destino,Mpio. Destino,Puerto de entrada,Estatus,No. cajas,Referencia,Observaciones,Justificación,Id Predicción,Id Continente,Continente
3648293,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/02/25,Internacional,-,Aguacate,Hass,,19.200.0000,Kilogramos,Quitupan,Japón,Tokio,,,Original,,,,,1,4,Asia,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648292,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/02/25,Internacional,-,Aguacate,Hass,,19.012.4004,Kilogramos,Quitupan,Japón,Tokio,,,Original,,,,,1,4,Asia,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648288,AVO SELECT S.A. DE C.V.,2023/02/25,Internacional,UV-100822-16-VMRE-012-0297-0086-23,Aguacate,Hass,,16.830.0000,Kilogramos,Concepción De Buenos Aires. Quitupan. Tamazula De Gordiano. Tecalitlán,Canadá,Ontario,,,Original,,,,,3,2,América,Karen Itzel Rivera Turiján,Guadalupe Jiménez Cardoso,NORMEX
3648287,AVO SELECT S.A. DE C.V.,2023/02/25,Internacional,UV-100822-16-VMRE-012-0297-0087-23,Aguacate,Hass,,14.400.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías. San Gabriel,España,Malaga,,,Original,,,,,2,3,Europa,Karen Itzel Rivera Turiján,Guadalupe Jiménez Cardoso,NORMEX
3648286,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/02/25,Internacional,-,Aguacate,Hass,,15.187.2002,Kilogramos,Tuxpan,Emiratos Árabes Unidos,Dubai,,,Original,,,,,4,1,Medio Oriente,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648285,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/02/25,Internacional,-,Aguacate,Hass,,6.328.0000,Kilogramos,Mazamitla,Kuwait,Kuwait,,,Original,,,,,4,1,Medio Oriente,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648284,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/02/25,Internacional,-,Aguacate,Hass,,1.898.4000,Kilogramos,Tonila,Malasia,Malasia,,,Original,,,,,4,4,Asia,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648283,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/02/25,Internacional,-,Aguacate,Hass,,1.898.4000,Kilogramos,Tonila,Singapur,Singapur,,,Original,,,,,4,4,Asia,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648282,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/02/25,Internacional,-,Aguacate,Hass,,6.328.0000,Kilogramos,La Manzanilla De La paz,Emiratos Árabes Unidos,Dubai,,,Original,,,,,4,1,Medio Oriente,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648281,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/02/25,Internacional,-,Aguacate,Hass,,1.162.0000,Kilogramos,Tonila,Emiratos Árabes Unidos,Dubai,,,Original,,,,,4,1,Medio Oriente,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648273,ELISEO MARQUEZ CHAVEZ Y/O AGUACATES D' ELISEOS S.A,2023/02/25,Internacional,-,Aguacate,Hass,,17.280.0000,Kilogramos,Gómez Farías. San Gabriel. Zapotlán El Grande,Canadá,Surrey,,,Original,,,,,3,2,América,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648272,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/02/25,Internacional,UV-100822-16-VMRE-012-290-0092-23,Aguacate,Hass,,18.192.0000,Kilogramos,Concepción De Buenos Aires. Mazamitla. San Gabriel. Zapotlán El Grande,Canadá,Toronto,,,Original,,,,,3,2,América,Karen Itzel Rivera Turiján,Oralia  Bravo  Gonzalez,NORMEX
3648271,MEVI AGUACATES DE CALIDAD S.A. DE C.V.,2023/02/25,Internacional,-,Aguacate,Hass,,20.160.0000,Kilogramos,Concepción De Buenos Aires. Quitupan,Japón,Tokio,,,Original,,,,,1,4,Asia,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648270,MEVI AGUACATES DE CALIDAD S.A. DE C.V.,2023/02/25,Internacional,-,Aguacate,Hass,,20.708.8008,Kilogramos,Quitupan. Sayula,Japón,Tokio,,,Original,,,,,1,4,Asia,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648269,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/02/25,Internacional,-,Aguacate,Hass,,19.200.0000,Kilogramos,Gómez Farías. Zapotlán El Grande,Japón,Kobe,,,Original,,,,,1,4,Asia,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3454010,FRESHJAL S. DE R.L. DE C.V.,2023/02/25,Internacional,-,Aguacate,Hass,,20.592.0000,Kilogramos,Concepción De Buenos Aires. Mazamitla. Quitupan,Francia,Cedex,,,Original,,,,,2,3,Europa,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3454009,FRESHJAL S. DE R.L. DE C.V.,2023/02/25,Internacional,-,Aguacate,Hass,,20.592.0000,Kilogramos,Concepción De Buenos Aires. Mazamitla. Quitupan,Francia,Cedex,,,Original,,,,,2,3,Europa,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
230017031,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/25,Internacional,-,Aguacate,,,21.613.5996,Kilogramos,San Gabriel. Tapalpa. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
230017024,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/25,Internacional,-,Aguacate,,,18.080.0000,Kilogramos,San Gabriel. Zapotlán El Grande,Estados Unidos,Illinois,Chicago,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
230016997,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/02/25,Internacional,-,Aguacate,,,18.080.0000,Kilogramos,Zapotlán El Grande,Estados Unidos,Texas,Pharr,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
230016961,MEVI AGUACATES DE CALIDAD S.A. DE C.V.,2023/02/25,Internacional,-,Aguacate,Hass,,18.080.0000,Kilogramos,Concepción De Buenos Aires. Sayula,Estados Unidos,Texas,Pharr,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
230016957,MEVI AGUACATES DE CALIDAD S.A. DE C.V.,2023/02/25,Internacional,-,Aguacate,Hass,,20.284.0000,Kilogramos,Zapotlán El Grande,Estados Unidos,Texas,Edinburg,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
0016940,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/02/25,Internacional,UV-100822-16-VMRE-012-290-0091-23,Aguacate,Hass,,23.197.9004,Kilogramos,Concepción De Buenos Aires. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,Oralia  Bravo  Gonzalez,NORMEX
0016938,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/02/25,Internacional,UV-100822-16-VMRE-012-290-0090-23,Aguacate,Hass,,22.754.0996,Kilogramos,Concepción De Buenos Aires. San Gabriel. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,Oralia  Bravo  Gonzalez,NORMEX
3714116,FRESHJAL S. DE R.L. DE C.V.,2023/02/24,Internacional,-,Aguacate,Hass,,17.960.0000,Kilogramos,Concepción De Buenos Aires. Mazamitla,Japón,Kobe,,,Original,,,,,1,4,Asia,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
3648933,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/24,Internacional,-,Aguacate,,,19.200.0000,Kilogramos,La Manzanilla De La paz. Quitupan. San Ignacio Cerro Go. Zapotlán El Grande,Japón,Tokio,,,Original,,,,,1,4,Asia,Roberto Medina Lara,DESCONOCIDO,DESCONOCIDO
3648932,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/24,Internacional,-,Aguacate,,,19.200.0000,Kilogramos,La Manzanilla De La paz. San Gabriel. San Ignacio Cerro Go. Zapotlán El Grande,Japón,Tokio,,,Original,,,,,1,4,Asia,Roberto Medina Lara,DESCONOCIDO,DESCONOCIDO
3648931,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/24,Internacional,-,Aguacate,,,3.164.0000,Kilogramos,Quitupan. Zapotlán El Grande,Reino de Bahréin,Bahrein,,,Original,,,,,4,1,Medio Oriente,Roberto Medina Lara,DESCONOCIDO,DESCONOCIDO
3648268,AVOEXPORT AGUILAR S.A. DE C.V.,2023/02/24,Internacional,-,Aguacate,Hass,,22.400.0000,Kilogramos,Zapotlán El Grande,Bélgica,Bélgica,,,Original,,,,,2,3,Europa,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648267,FRESHJAL S. DE R.L. DE C.V.,2023/02/24,Internacional,-,Aguacate,Hass,,18.696.0000,Kilogramos,Concepción De Buenos Aires. Mazamitla,Japón,Kobe,,,Original,,,,,1,4,Asia,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648266,FRESHJAL S. DE R.L. DE C.V.,2023/02/24,Internacional,-,Aguacate,Hass,,18.920.0000,Kilogramos,Arandas. Concepción De Buenos Aires. Mazamitla. Tonila,Japón,Kobe,,,Original,,,,,1,4,Asia,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3647440,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/02/24,Internacional,-,Aguacate,Hass,,20.800.0000,Kilogramos,Concepción De Buenos Aires. Mazamitla. San Gabriel. Zapotlán El Grande,Japón,Tokio,,,Original,,,,,1,4,Asia,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
3647439,AVO SELECT S.A. DE C.V.,2023/02/24,Internacional,UV-100822-16-VMRE-012-0297-0077-23,Aguacate,Hass,,14.400.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías. Mazamitla. San Gabriel,España,Malaga,,,Original,,,,,2,3,Europa,Sandra Barrera Robles,Guadalupe Jiménez Cardoso,NORMEX
230016820,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/02/24,Internacional,-,Aguacate,,,18.080.0000,Kilogramos,Zapotlán El Grande,Estados Unidos,Texas,Pharr,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
230016754,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/02/24,Internacional,-,Aguacate,Hass,,18.080.0000,Kilogramos,Concepción De Buenos Aires,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
230016734,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/24,Internacional,-,Aguacate,Hass,,20.260.0000,Kilogramos,San Gabriel. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
230016732,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/24,Internacional,-,Aguacate,Hass,,21.588.0000,Kilogramos,San Gabriel. Tapalpa. Zapotiltic. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
230016730,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/02/24,Internacional,-,Aguacate,,,18.080.0000,Kilogramos,Concepción De Buenos Aires,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Roberto Medina Lara,DESCONOCIDO,DESCONOCIDO
230016725,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/02/24,Internacional,-,Aguacate,Hass,,18.607.0000,Kilogramos,Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
0016728,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/02/24,Internacional,UV-100822-16-VMRE-012-290-0089-23,Aguacate,Hass,,23.425.5996,Kilogramos,Concepción De Buenos Aires. San Gabriel. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,Oralia  Bravo  Gonzalez,NORMEX
0016727,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/02/24,Internacional,UV-100822-16-VMRE-012-290-0088-22,Aguacate,Hass,,23.865.5996,Kilogramos,Concepción De Buenos Aires. San Gabriel. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,Oralia  Bravo  Gonzalez,NORMEX
0016720,AVO SELECT S.A. DE C.V.,2023/02/24,Internacional,UV-100822-16-VMRE-012-297-0078-23,Aguacate,,,18.080.0000,Kilogramos,Arandas. Concepción De Buenos Aires. Gómez Farías,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Roberto Medina Lara,Guadalupe Jiménez Cardoso,NORMEX
0016716,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/02/24,Internacional,UV-100822-16-VMRE-012-290-0087-23,Aguacate,Hass,,23.064.8008,Kilogramos,Concepción De Buenos Aires. San Gabriel. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,Oralia  Bravo  Gonzalez,NORMEX
0016563,AVOCADOS AGUIRRE S.A. DE C.V.,2023/02/24,Internacional,UV-010822-16-VMRE-007-369-0021-23,Aguacate,Hass,,19.888.0000,Kilogramos,Gómez Farías. Zapotiltic,Estados Unidos,California,Chula Vista,,Original,,,,,4,2,América,Roberto Medina Lara,Ana Gabriela Lopez Mancilla,SIAR A.C.
3714105,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/02/23,Internacional,-,Aguacate,Hass,,19.200.0000,Kilogramos,Zapotlán El Grande,Japón,Kioto,,,Original,,,,,1,4,Asia,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
3714104,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/02/23,Internacional,UV-100822-16-VMRE-012-290-0082-23,Aguacate,Hass,,18.352.0000,Kilogramos,Concepción De Buenos Aires. Mazamitla. Zapotlán El Grande,Japón,Tokio,,,Original,,,,,1,4,Asia,Jessica Cuevas Domínguez,Oralia  Bravo  Gonzalez,NORMEX
3714093,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/02/23,Internacional,UV-010822-16-VMRE-012-290-0083-23,Aguacate,,,19.200.0000,Kilogramos,Concepción De Buenos Aires. Mazamitla. Zapotlán El Grande,Japón,Tokio,,,Original,,,,,1,4,Asia,Jessica Cuevas Domínguez,Oralia  Bravo  Gonzalez,NORMEX
3714086,GRUPO RIVERAVO AVOCADOS PARA EL MUNDO S.A. DE C.V.,2023/02/23,Internacional,-,Aguacate,Hass,,2.352.0000,Kilogramos,Gómez Farías. Tuxpan,Emiratos Árabes Unidos,Dubai,,,Original,,,,,4,1,Medio Oriente,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
3648924,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/02/23,Internacional,-,Aguacate,,,16.830.0000,Kilogramos,Quitupan,Canadá,Ontario,,,Original,,,,,3,2,América,Roberto Medina Lara,DESCONOCIDO,DESCONOCIDO
3648922,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/02/23,Internacional,-,Aguacate,,,17.028.0000,Kilogramos,Concepción De Buenos Aires. Mazamitla. Quitupan,Canadá,Quebec,,,Original,,,,,3,2,América,Roberto Medina Lara,DESCONOCIDO,DESCONOCIDO
3648263,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/02/23,Internacional,-,Aguacate,Hass,,18.080.0000,Kilogramos,Zapotlán El Grande,Canadá,Ontario,,,Original,,,,,3,2,América,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648262,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/02/23,Internacional,-,Aguacate,Hass,,19.200.0000,Kilogramos,Zapotlán El Grande,Japón,Kioto,,,Original,,,,,1,4,Asia,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648259,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/02/23,Internacional,UV-100822-16-VMRE-012-290-0084-23,Aguacate,Hass,,20.800.0000,Kilogramos,Concepción De Buenos Aires. San Gabriel. Zapotlán El Grande,Japón,Tokio,,,Original,,,,,1,4,Asia,Karen Itzel Rivera Turiján,Oralia  Bravo  Gonzalez,NORMEX
3647437,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/02/23,Internacional,-,Aguacate,Hass,,17.028.0000,Kilogramos,Zapotlán El Grande,Canadá,Quebec,,,Original,,,,,3,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
3647436,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/23,Internacional,-,Aguacate,Hass,,16.830.0000,Kilogramos,Atotonilco El Alto. Cuautla. Mazamitla. Quitupan. San Gabriel. Zapotiltic. Zapotlán El Grande,Canadá,Ontario,,,Original,,,,,3,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
3647435,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/23,Internacional,-,Aguacate,Hass,,16.830.0000,Kilogramos,Ixtlahuacán Del Río. San Gabriel. San Ignacio Cerro Go. Zapotlán El Grande,Canadá,Calgary,,,Original,,,,,3,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
3647434,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/02/23,Internacional,-,Aguacate,Hass,,17.628.0000,Kilogramos,Concepción De Buenos Aires. Mazamitla. Quitupan. Zapotlán El Grande,Canadá,Ontario,,,Original,,,,,3,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
3647433,FRESHJAL S. DE R.L. DE C.V.,2023/02/23,Internacional,-,Aguacate,Hass,,18.080.0000,Kilogramos,Arandas. Concepción De Buenos Aires. Mazamitla. Tonila. Zapotiltic,Canadá,Ontario,,,Original,,,,,3,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
230016423,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/23,Internacional,-,Aguacate,Hass,,21.876.8008,Kilogramos,Arandas. San Gabriel. Zapotiltic. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
0016432,AVO SELECT S.A. DE C.V.,2023/02/23,Internacional,UV-100822-16-VMRE-012-297-0076-23,Aguacate,Hass,,18.080.0000,Kilogramos,Arandas. Concepción De Buenos Aires. Gómez Farías,Estados Unidos,Nueva York,,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,Guadalupe Jiménez Cardoso,NORMEX
0016364,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/02/23,Internacional,UV-100822-16-VMRE-012-290-0085-23,Aguacate,Hass,,23.294.6992,Kilogramos,Concepción De Buenos Aires. San Gabriel. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,Oralia  Bravo  Gonzalez,NORMEX
3714103,AVO SELECT S.A. DE C.V.,2023/02/22,Internacional,UV-010822-16-VMRE-007-297-0063-23,Aguacate,Hass,,21.120.0000,Kilogramos,Concepción De Buenos Aires. San Gabriel,Francia,Cedex,,,Original,,,,,2,3,Europa,Jessica Cuevas Domínguez,Jesús Espino Guzmán,PAMFA A.C.
3714102,AVO SELECT S.A. DE C.V.,2023/02/22,Internacional,UV-100822-16-VMRE-012-0297-0073-23,Aguacate,Hass,,22.400.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías. San Gabriel,Reino Unido,London,,,Original,,,,,2,3,Europa,Jessica Cuevas Domínguez,Guadalupe Jiménez Cardoso,NORMEX
3714101,AVO SELECT S.A. DE C.V.,2023/02/22,Internacional,UV-010822-16-VMRE-007-297-0062-23,Aguacate,Hass,,21.120.0000,Kilogramos,Concepción De Buenos Aires. San Gabriel,Francia,Cedex,,,Original,,,,,2,3,Europa,Jessica Cuevas Domínguez,Jesús Espino Guzmán,PAMFA A.C.
3714100,AVO SELECT S.A. DE C.V.,2023/02/22,Internacional,UV-100822-16-VMRE-012-0297-0072-23,Aguacate,Hass,,22.400.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías. San Gabriel,Reino Unido,London,,,Original,,,,,2,3,Europa,Jessica Cuevas Domínguez,Guadalupe Jiménez Cardoso,NORMEX
3648251,AVO SELECT S.A. DE C.V.,2023/02/22,Internacional,UV-100822-16-VMRE-012-0297-0071-23,Aguacate,Hass,,22.400.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías. San Gabriel,Reino Unido,London,,,Original,,,,,2,3,Europa,Karen Itzel Rivera Turiján,Guadalupe Jiménez Cardoso,NORMEX
3648249,AVO SELECT S.A. DE C.V.,2023/02/22,Internacional,UV-010822-16-VMRE-007-297-0059-23,Aguacate,Hass,,22.400.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías. San Gabriel,Reino Unido,London,,,Original,,,,,2,3,Europa,Karen Itzel Rivera Turiján,Jesús Espino Guzmán,PAMFA A.C.
3648248,AVO SELECT S.A. DE C.V.,2023/02/22,Internacional,UV-010822-16-VMRE-007-297-0060-23,Aguacate,Hass,,22.400.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías. San Gabriel,Reino Unido,London,,,Original,,,,,2,3,Europa,Karen Itzel Rivera Turiján,Jesús Espino Guzmán,PAMFA A.C.
3648247,AVO SELECT S.A. DE C.V.,2023/02/22,Internacional,UV-010822-16-VMRE-007-297-0061-23,Aguacate,Hass,,22.400.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías,Reino Unido,London,,,Original,,,,,2,3,Europa,Karen Itzel Rivera Turiján,Jesús Espino Guzmán,PAMFA A.C.
3647429,FRESHJAL S. DE R.L. DE C.V.,2023/02/22,Internacional,-,Aguacate,Hass,,20.592.0000,Kilogramos,Concepción De Buenos Aires. Mazamitla. Tonila. Zapotiltic,Francia,Cedex,,,Original,,,,,2,3,Europa,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
3647428,FRESHJAL S. DE R.L. DE C.V.,2023/02/22,Internacional,-,Aguacate,Hass,,20.592.0000,Kilogramos,Arandas. Concepción De Buenos Aires. Mazamitla. Tonila,Francia,Cedex,,,Original,,,,,2,3,Europa,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
3647426,FRESHJAL S. DE R.L. DE C.V.,2023/02/22,Internacional,-,Aguacate,Hass,,20.592.0000,Kilogramos,Arandas. Concepción De Buenos Aires. Mazamitla. Tonila,Francia,Cedex,,,Original,,,,,2,3,Europa,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
3647425,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/22,Internacional,-,Aguacate,Hass,,16.830.0000,Kilogramos,Atotonilco El Alto. Cuautla. La Manzanilla De La paz. Quitupan. San Ignacio Cerro Go. Zapotlán El Grande,Canadá,Surrey,,,Original,,,,,3,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
3647424,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/22,Internacional,-,Aguacate,Hass,,16.830.0000,Kilogramos,Atotonilco El Alto. Cuautla. La Manzanilla De La paz. Mazamitla. Quitupan. San Gabriel. Tapalpa. Zapotiltic. Zapotlán El Grande,Canadá,Calgary,,,Original,,,,,3,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
3647423,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/22,Internacional,-,Aguacate,Hass,,16.816.0000,Kilogramos,Atotonilco El Alto. La Manzanilla De La paz. Mazamitla. Quitupan. San Gabriel. San Ignacio Cerro Go. Zapotlán El Grande,Canadá,Ontario,,,Original,,,,,3,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
3647422,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/02/22,Internacional,-,Aguacate,Hass,,18.080.0000,Kilogramos,Concepción De Buenos Aires. Quitupan,Canadá,Quebec,,,Original,,,,,3,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
3647421,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/02/22,Internacional,-,Aguacate,Hass,,18.080.0000,Kilogramos,Concepción De Buenos Aires. Mazamitla. Quitupan,Canadá,Quebec,,,Original,,,,,3,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
230016008,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/22,Internacional,-,Aguacate,Hass,,18.350.0000,Kilogramos,San Gabriel. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
230016007,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/22,Internacional,-,Aguacate,Hass,,3.616.0000,Kilogramos,San Gabriel. Zapotlán El Grande,Estados Unidos,Texas,Pharr,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
230015950,MEVI AGUACATES DE CALIDAD S.A. DE C.V.,2023/02/22,Internacional,-,Aguacate,Hass,,18.080.0000,Kilogramos,Zapotlán El Grande,Estados Unidos,Texas,Edinburg,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
230015914,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/22,Internacional,-,Aguacate,Hass,,20.570.0000,Kilogramos,San Gabriel. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
230015888,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/02/22,Internacional,-,Aguacate,,,23.328.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías. San Gabriel. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
230015799,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/02/22,Internacional,-,Aguacate,,,18.004.0000,Kilogramos,Zapotlán El Grande,Estados Unidos,Texas,Pharr,,Original,,,,,4,2,América,Roberto Medina Lara,DESCONOCIDO,DESCONOCIDO
